price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,neworold,parking,Furnished_status,Lift,type_of_building
3600000.0,995.0,28.606945,77.455578568448,2.0,2.0,3.0,Resale,,,,Individual House
49000000.0,6168.0,28.470149,77.535673,5.0,5.0,3.0,Resale,3.0,Semi-Furnished,,Flat
7500000.0,1260.0,28.3824895,76.9823169,2.0,2.0,,New Property,1.0,,2.0,Individual House
18000000.0,1700.0,28.5884566,77.304787,4.0,3.0,1.0,Resale,1.0,,2.0,Individual House
17200000.0,2025.0,28.5858422747995,77.0606247868441,3.0,2.0,4.0,Resale,2.0,,2.0,Flat
17000000.0,1600.0,28.66662979125977,77.1522216796875,3.0,2.0,2.0,Resale,2.0,Semi-Furnished,3.0,Flat
5500000.0,1150.0,28.497455596923828,77.02713775634766,3.0,2.0,1.0,Resale,1.0,Semi-Furnished,1.0,Flat
13000000.0,2300.0,28.655845642089844,77.36822509765625,4.0,4.0,3.0,Resale,,Unfurnished,,Flat
9900000.0,1760.0,28.407361,76.93426176,3.0,2.0,4.0,Resale,1.0,,3.0,Flat
7000000.0,559.0,28.7295315,77.106949,2.0,2.0,,Resale,,Unfurnished,,Individual House
5150000.0,1234.0,28.500621,77.424203,2.0,2.0,2.0,Resale,,,,Flat
7500000.0,700.0,28.6628739905415,77.0977670161547,2.0,2.0,,Resale,1.0,,,Flat
2630000.0,750.0,28.39244079589844,77.34424591064453,3.0,2.0,2.0,New Property,,Unfurnished,,Flat
4600000.0,1000.0,28.618239,77.054361,3.0,2.0,,New Property,1.0,,1.0,Flat
7500000.0,1390.0,28.548787,77.346032,3.0,2.0,3.0,Resale,1.0,,2.0,Flat
7000000.0,1326.0,28.397731,77.036526,3.0,3.0,3.0,Resale,1.0,,2.0,Flat
5800000.0,1270.0,28.524543,77.364765,3.0,3.0,,Resale,,,,Flat
5200000.0,1175.0,28.500621,77.424203,2.0,2.0,,Resale,,,,Individual House
26000000.0,3755.0,28.5279804259531,77.354191,4.0,6.0,2.0,New Property,2.0,,5.0,Flat
20000000.0,1650.0,28.666059,77.150134,3.0,3.0,4.0,Resale,1.0,,,Flat
3200000.0,800.0,28.5201861,77.179158,2.0,2.0,1.0,New Property,,Unfurnished,,Flat
8500000.0,1100.0,28.6288025,77.0958556,2.0,2.0,,Resale,1.0,Furnished,,Flat
4320000.0,800.0,28.38762,77.06237,2.0,2.0,,Resale,,,,Flat
6709999.999999999,1180.0,28.65493,77.350989,2.0,2.0,2.0,Resale,1.0,,2.0,Flat
16900000.0,1935.0,28.45451736450196,77.08187103271484,3.0,4.0,2.0,Resale,2.0,Semi-Furnished,1.0,Flat
12500000.0,1800.0,28.576661,77.339673,3.0,3.0,2.0,Resale,1.0,,,Flat
5000000.0,1200.0,28.577634811401367,77.39510345458984,3.0,2.0,3.0,Resale,,Unfurnished,,Flat
12000000.0,1250.0,28.564363,77.24171,2.0,2.0,2.0,Resale,2.0,,0.0,Flat
2700000.0,770.0,28.497467041015625,77.027099609375,2.0,2.0,1.0,Resale,1.0,Semi-Furnished,1.0,Flat
11000000.0,1200.0,28.6017251,77.3178069,3.0,2.0,,Resale,,Furnished,,Flat
14000000.0,2500.0,28.51766395568848,77.07933044433594,5.0,5.0,,Resale,3.0,Furnished,,Flat
7500000.0,1675.0,28.446568,76.968477,3.0,3.0,,Resale,,,,Flat
12000000.0,2520.0,28.406684,76.952289,4.0,3.0,3.0,Resale,,,,Flat
4100000.0,1000.0,28.503955,77.384451,2.0,2.0,2.0,Resale,2.0,,2.0,Flat
3790000.0,1310.0,28.646836,77.508238,2.0,3.0,2.0,New Property,1.0,,0.0,Flat
5200000.0,1065.0,28.63350296020508,77.43159484863281,2.0,2.0,3.0,Resale,2.0,Semi-Furnished,3.0,Flat
12500000.0,1830.0,28.385432,77.017122,3.0,3.0,3.0,Resale,1.0,,2.0,Flat
15200000.0,2268.0,28.41492080688477,77.03590393066406,3.0,3.0,2.0,New Property,,Semi-Furnished,,Flat
10500000.0,1821.0,28.37561513,76.95761609,3.0,3.0,3.0,Resale,,,,Individual House
4000000.0,1115.0,28.309616,77.55859,2.0,2.0,,Resale,1.0,,2.0,Flat
3329999.9999999995,825.0,28.505584,77.410762,2.0,2.0,,Resale,,,,Individual House
17000000.0,3500.0,28.63601493835449,77.43365478515625,4.0,3.0,2.0,Resale,1.0,Semi-Furnished,1.0,Flat
3600000.0,750.0,28.4826489,77.1600563,2.0,2.0,2.0,Resale,1.0,Semi-Furnished,1.0,Flat
4500000.0,1250.0,28.68176651000977,77.36365509033203,3.0,2.0,1.0,New Property,,Unfurnished,,Flat
5500000.0,1375.0,28.616204,77.422256,3.0,3.0,3.0,Resale,,,,Flat
24500000.0,2797.0,28.400064,77.0959513,4.0,4.0,,Resale,,,,Individual House
45000000.0,9000.0,28.45846939086914,77.108642578125,10.0,10.0,10.0,Resale,10.0,Unfurnished,,Flat
5000000.0,1470.0,28.663705,77.470854,3.0,2.0,3.0,Resale,,,,Flat
12500000.0,3150.0,28.40966796875,77.33113861083984,3.0,3.0,2.0,Resale,,Semi-Furnished,,Flat
7400000.0,1530.0,28.655782,77.3527833,3.0,2.0,3.0,Resale,1.0,,,Flat
4100000.0,1200.0,28.69149398803711,77.40766906738281,3.0,2.0,,Resale,,Furnished,,Flat
16000000.0,1750.0,28.5593993,77.0596789,3.0,2.0,3.0,Resale,2.0,,2.0,Flat
3250000.0,1050.0,28.7001920400432,77.427474,2.0,2.0,2.0,Resale,,,,Individual House
5500000.0,1100.0,28.4088605,77.314687,2.0,2.0,2.0,Resale,1.0,,,Flat
9000000.0,1815.0,28.455376,76.97621181,3.0,3.0,3.0,Resale,1.0,,,Individual House
17500000.0,1600.0,28.666059494018555,77.15013122558594,3.0,2.0,3.0,Resale,1.0,Unfurnished,4.0,Individual House
9900000.0,1650.0,28.481460571289062,77.31151580810547,4.0,3.0,2.0,Resale,,Semi-Furnished,,Flat
8500000.0,1460.0,28.63822364807129,77.3663558959961,3.0,3.0,3.0,Resale,1.0,Semi-Furnished,3.0,Flat
5890000.0,1150.0,28.6467399597168,77.3709487915039,3.0,2.0,2.0,New Property,1.0,Semi-Furnished,1.0,Flat
9000000.0,1800.0,28.646093,77.384003,3.0,2.0,2.0,Resale,,,,Flat
24000000.0,1632.0,28.666059,77.150134,3.0,3.0,3.0,Resale,1.0,,3.0,Flat
12000000.0,1850.0,28.548787,77.346032,3.0,4.0,4.0,Resale,,,,Flat
6400000.0,1390.0,28.56118695507,77.3865691983336,3.0,3.0,3.0,Resale,,,,Flat
33000000.0,3699.0,28.401255,77.053437,4.0,4.0,3.0,New Property,2.0,,3.0,Individual House
10000000.0,1908.0,28.4913752,77.2908548,4.0,3.0,1.0,Resale,,,,Individual House
8500000.0,1550.0,28.5784405855563,77.3814075289833,3.0,2.0,3.0,Resale,1.0,,3.0,Flat
7400000.0,1480.0,28.495486,77.25219,3.0,3.0,,Resale,,,,Individual House
4300000.0,968.0,28.6493479,77.3696259,3.0,2.0,1.0,Resale,,Unfurnished,,Flat
5800000.0,1150.0,28.499248504638672,77.42980194091797,2.0,2.0,,Resale,,Unfurnished,,Flat
9000000.0,1750.0,28.283682,77.047379,3.0,3.0,,Resale,,Unfurnished,,Flat
3500000.0,800.0,28.63477325439453,77.0490951538086,3.0,2.0,1.0,New Property,,Unfurnished,,Flat
12500000.0,1700.0,28.5775127933567,77.042535339585,2.0,2.0,3.0,Resale,1.0,,2.0,Flat
6200000.0,1210.0,28.5604873040921,77.384084,2.0,3.0,3.0,Resale,1.0,,3.0,Flat
2550000.0,540.0,28.49748611450196,77.02713012695312,2.0,2.0,1.0,Resale,1.0,Semi-Furnished,1.0,Flat
6000000.0,1100.0,28.67613220214844,77.28523254394531,2.0,2.0,1.0,Resale,,Furnished,,Flat
11000000.0,1610.0,28.513139,77.025952,3.0,3.0,3.0,Resale,,,,Flat
11000000.0,2245.0,28.6485932413911,77.3794392124472,4.0,3.0,,Resale,,,,Individual House
4100000.0,900.0,28.524024963378903,77.21276092529297,3.0,2.0,1.0,New Property,,Furnished,1.0,Flat
9300000.0,1490.0,28.37423557,76.95241631,3.0,3.0,3.0,Resale,,,,Flat
7500000.0,1250.0,28.686542510986328,77.29959869384766,3.0,2.0,2.0,Resale,2.0,Semi-Furnished,1.0,Flat
4500000.0,1130.0,28.4962932685044,77.4085199482841,3.0,2.0,2.0,New Property,,,2.0,Flat
9400000.0,1625.0,28.42491581294641,77.486721,3.0,2.0,3.0,New Property,,,,Individual House
3400000.0,900.0,28.6485885,77.3533389,2.0,2.0,1.0,Resale,,Unfurnished,,Flat
7000000.0,1008.0,28.686573028564453,77.29962921142578,3.0,2.0,1.0,Resale,2.0,Semi-Furnished,1.0,Flat
22500000.0,1900.0,28.543664932250977,77.25489807128906,3.0,3.0,2.0,Resale,,Unfurnished,,Flat
20000000.0,2428.0,28.423439458762,77.0691066564545,3.0,4.0,3.0,Resale,2.0,,3.0,Flat
9700000.0,1250.0,28.4245106404379,77.1013245863658,3.0,2.0,2.0,Resale,2.0,,0.0,Individual House
13500000.0,2800.0,28.430349349975582,77.29561614990234,4.0,4.0,2.0,Resale,7.0,Furnished,1.0,Flat
4500000.0,800.0,28.539813995361328,77.21868133544922,2.0,2.0,,Resale,,Semi-Furnished,,Flat
2650000.0,608.0,28.634742736816406,77.04910278320312,2.0,2.0,1.0,Resale,,Unfurnished,,Flat
2900000.0,965.0,28.728555,77.337353,2.0,2.0,,Resale,,,,Flat
7000000.0,1256.0,28.5898617123258,77.4034337616235,2.0,2.0,1.0,Resale,,,,Flat
79000000.0,7200.0,28.4407383787887,77.1012647429428,5.0,6.0,4.0,Resale,3.0,,2.0,Flat
6040000.0,1341.0,28.682107,77.4465784,3.0,2.0,,Resale,,,,Flat
22000000.0,2835.0,28.470149,77.535673,4.0,5.0,4.0,Resale,2.0,Unfurnished,,Individual House
3000000.0,630.0,28.68641662597656,77.2995834350586,2.0,2.0,1.0,Resale,1.0,Semi-Furnished,,Flat
23500000.0,2985.0,28.441368,77.098124,3.0,3.0,2.0,Resale,,,,Flat
15000000.0,2550.0,28.5750243,77.3803,4.0,4.0,5.0,Resale,2.0,Semi-Furnished,,Flat
11000000.0,1510.0,28.3930662,77.022442,3.0,2.0,4.0,Resale,1.0,,2.0,Flat
4500000.0,1000.0,28.621288299560547,77.05307006835938,3.0,2.0,1.0,Resale,,Semi-Furnished,,Flat
5000000.0,1205.0,28.453581,77.556221,2.0,2.0,2.0,Resale,,,,Flat
4000000.0,1010.0,28.619028,77.425972,2.0,2.0,3.0,Resale,1.0,,4.0,Flat
6200000.0,950.0,28.634750366210938,77.04913330078125,3.0,2.0,1.0,Resale,1.0,Semi-Furnished,1.0,Flat
9800000.0,1765.0,28.4460523,76.9772858,3.0,3.0,2.0,Resale,1.0,Unfurnished,,Flat
6600000.0,1455.0,28.5684777,77.3775,3.0,3.0,4.0,Resale,1.0,Semi-Furnished,,Flat
5500000.0,1000.0,28.615032,77.0290715,3.0,2.0,,Resale,,Semi-Furnished,,Flat
14000000.0,1750.0,28.4215541,77.0780609,3.0,4.0,2.0,Resale,10.0,Semi-Furnished,1.0,Flat
15000000.0,1900.0,28.424436569213867,77.09821319580078,3.0,3.0,,Resale,,Semi-Furnished,,Flat
13200000.0,1935.0,28.642318725585938,77.42117309570312,3.0,3.0,2.0,Resale,,Furnished,1.0,Flat
2800000.0,800.0,28.63578224182129,77.43241882324219,2.0,2.0,1.0,Resale,,Semi-Furnished,,Individual House
14000000.0,1800.0,28.47489356994629,77.00980377197266,3.0,3.0,1.0,Resale,,Unfurnished,,Flat
3400000.0,850.0,28.6493479,77.3696259,2.0,2.0,,Resale,,Unfurnished,,Flat
11500000.0,1478.0,28.386791,77.049466,2.0,2.0,3.0,Resale,,,,Flat
3300000.0,900.0,28.600419998168945,77.44546508789062,2.0,2.0,1.0,New Property,,Unfurnished,,Flat
6000000.0,1234.0,28.438316345214844,77.51483154296875,2.0,2.0,,Resale,,Furnished,,Flat
5600000.0,1507.0,28.517742,77.529334,2.0,3.0,,Resale,,,,Individual House
5800000.0,1365.0,28.589075088500977,77.32030487060547,3.0,3.0,2.0,Resale,,Unfurnished,,Flat
2100000.0,615.0,28.6738471,77.4829531,2.0,2.0,1.0,Resale,,Unfurnished,,Flat
5200000.0,1140.0,28.5575028022171,77.386464965331,2.0,2.0,3.0,Resale,1.0,,3.0,Individual House
8000000.0,1325.0,28.39343,76.99731,2.0,2.0,2.0,Resale,702.0,,4.0,Individual House
7650000.0,997.0,28.425657,77.04300339,2.0,2.0,2.0,Resale,,,,Flat
5500000.0,1100.0,28.49742317199707,77.02734375,3.0,2.0,1.0,Resale,1.0,Semi-Furnished,1.0,Flat
5400000.0,1405.0,28.4570313,77.514304,3.0,2.0,3.0,Resale,2.0,,2.0,Individual House
8500000.0,1775.0,28.588371,77.400313,3.0,3.0,3.0,Resale,2.0,,2.0,Flat
6000000.0,1000.0,28.686418533325195,77.299560546875,3.0,3.0,,Resale,,Semi-Furnished,,Flat
17500000.0,1658.0,28.68220329284668,77.18806457519531,3.0,2.0,1.0,New Property,2.0,Semi-Furnished,1.0,Flat
2450000.0,630.0,28.591666,77.484749,2.0,2.0,1.0,Resale,1.0,,,Flat
7300000.0,1742.0,28.641756,77.3788593620366,3.0,2.0,1.0,Resale,,,2.0,Flat
14500000.0,1650.0,28.5621338401025,77.0567893768121,3.0,2.0,3.0,Resale,,,,Individual House
4800000.0,950.0,28.5507543331581,77.3616874515359,2.0,2.0,3.0,Resale,,,,Flat
4200000.0,800.0,28.641779,77.3502969,2.0,2.0,,Resale,,Semi-Furnished,,Flat
12800000.0,1472.0,28.39522652,77.05988662,2.0,3.0,3.0,New Property,1.0,,3.0,Flat
27500000.0,2250.0,28.5994675,77.0349205,4.0,4.0,2.0,New Property,,,,Flat
12000000.0,1850.0,28.548787,77.346032,3.0,4.0,,Resale,2.0,,,Flat
7500000.0,900.0,28.4584723542826,77.0525565353357,2.0,2.0,1.0,Resale,,,,Individual House
3500000.0,1050.0,28.633676528930664,77.43097686767578,2.0,2.0,,Resale,2.0,Furnished,,Flat
3850000.0,720.0,28.52319526672364,77.21430969238281,2.0,2.0,1.0,Resale,,Unfurnished,,Individual House
8000000.0,1550.0,28.6354490945654,77.3238143396458,3.0,2.0,2.0,Resale,1.0,,3.0,Flat
4350000.0,1300.0,28.4626703284033,77.5583025174588,3.0,3.0,,Resale,,,,Flat
9000000.0,1536.0,28.514908,76.974388,2.0,2.0,4.0,Resale,1.0,,,Individual House
5000000.0,1285.0,28.605958,77.444512,2.0,2.0,4.0,Resale,,Unfurnished,,Flat
5800000.0,1350.0,28.34699821472168,77.32400512695312,3.0,2.0,2.0,Resale,2.0,Semi-Furnished,,Individual House
4200000.0,1335.0,28.5661101,77.4406099,2.0,2.0,,Resale,,Semi-Furnished,,Flat
8900000.0,1000.0,28.454517,77.081868,2.0,2.0,2.0,Resale,2.0,Semi-Furnished,0.0,Flat
9500000.0,1811.0,28.45251307,76.97627035,3.0,3.0,4.0,New Property,,,,Individual House
4600000.0,1175.0,28.617567,77.426765,3.0,2.0,3.0,Resale,,,3.0,Flat
20000000.0,1700.0,28.5962,77.067013,3.0,3.0,,Resale,,,,Flat
2900000.0,554.0,28.51348116,76.971479,2.0,2.0,,Resale,1.0,,,Flat
13500000.0,1500.0,28.621054,77.0905294,4.0,3.0,,Resale,,,,Flat
4000000.0,1250.0,28.4189198883071,77.3555759540603,2.0,2.0,,Resale,,Unfurnished,,Flat
28000000.0,2200.0,28.63664054870605,77.12469482421875,6.0,5.0,2.0,Resale,1.0,Semi-Furnished,,Flat
4000000.0,850.0,28.645341,77.3549293203382,2.0,2.0,1.0,Resale,1.0,,0.0,Flat
8000000.0,1000.0,28.6005236146549,77.3116078326732,2.0,2.0,,Resale,,,,Flat
12900000.0,1400.0,28.7265057161352,77.0833665378642,3.0,2.0,2.0,Resale,,,,Flat
9000000.0,1325.0,28.5685416949121,77.3792999293712,3.0,2.0,3.0,Resale,,,,Flat
3200000.0,840.0,28.683082,77.50921,2.0,2.0,2.0,Resale,1.0,,2.0,Flat
4100000.0,1065.0,28.4042306,77.3559561,3.0,2.0,3.0,New Property,,,,Flat
7000000.0,1585.0,28.605958,77.444512,3.0,3.0,3.0,Resale,,Semi-Furnished,,Flat
45000000.0,2700.0,28.522932052612305,77.21456909179688,4.0,4.0,2.0,Resale,2.0,Semi-Furnished,1.0,Flat
7500000.0,1515.0,28.5898617123258,77.4034337616235,3.0,3.0,3.0,Resale,,,3.0,Flat
7100000.0,900.0,28.63475799560547,77.0490951538086,2.0,2.0,,Resale,,Semi-Furnished,,Flat
7000000.0,1135.0,28.587310508382,77.3959017798717,2.0,2.0,1.0,Resale,,,,Flat
